Inspektions-ID;Videoname;Videozeitpunkt (h:min:sec);Meter ab Rohrbeginn;Schadenskürzel;Schadensbeschreibung;Rohrmaterial;Rohrprofil;Inspekteur-Name;Rohrhöhe (mm);Rohrbreite (mm);Kamera-Schwenkneigung (Grad);Kamera-Drehneigung (Grad);Videopfad;Videohash;Kmd-Pfad;image_path
90253;F4TDZ_34000306.MPG;00:00:57;0.23;BABBB;;Beton;Kreisprofil;Dorr/BeGü;500;500;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Abd Südbayern\A96 München - Lindau vom 16.08.-14.09.2016\Sichtversion 001\F4TDZ_34000306.MPG;1676199753;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Abd Südbayern\A96 München - Lindau vom 16.08.-14.09.2016\Sichtversion 001\MESSDAT\A96_2016\F4TDZ_34000306.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\F4TDZ_34000306.MPG.1350_DAMAGE.jpg
64919;F213VD43520209.MPG;00:01:22;0.0;BABBA;;Beton;Kreisprofil;Dorr/Meier;900;900;67.0;73.0;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Gemeindewerke GAP\Garmisch-Partenkirchen, diverse Strassen vom 25.03.-30.04.2019\Sichtversion 001\F213VD43520209.MPG;285860508;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Gemeindewerke GAP\Garmisch-Partenkirchen, diverse Strassen vom 25.03.-30.04.2019\Sichtversion 001\MESSDAT\Garmisch\2019\F213VD43520209.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\F213VD43520209.MPG.12900_DAMAGE.jpg
56078;T3461G.MPG;00:01:55;2.56;BABAA;;Beton;Kreisprofil;Dorr/Sfar;800;800;-81.0;297.0;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Wasserburg vom 25.02.-21.03.2019\Sichtversion 001\T3461G.MPG;2298130857;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Wasserburg vom 25.02.-21.03.2019\Sichtversion 001\MESSDAT\Wasserbu\rg2019\T3461G.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\T3461G.MPG.2800_DAMAGE.jpg
90463;F4QVS_33800305.MPG;00:04:09;26.51;BABAA;;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Abd Südbayern\A96 München - Lindau vom 16.08.-14.09.2016\Sichtversion 001\F4QVS_33800305.MPG;4145711547;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Abd Südbayern\A96 München - Lindau vom 16.08.-14.09.2016\Sichtversion 001\MESSDAT\A96_2016\F4QVS_33800305.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\F4QVS_33800305.MPG.6150_DAMAGE.jpg
26346;20R5100G.MPG;00:01:25;0.25;BABBB;;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\20R5100G.MPG;2021765747;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\MESSDAT\Starnber\gRWneu\20R5100G.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\20R5100G.MPG.2050_DAMAGE.jpg
5014;F4Z6C_45880314.MPG;00:03:33;23.75;BABBB;;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Südplanken\A7, Nersingen, Lonetal vom 02.12.-18.12.2019\Sichtversion 001\bin\F4Z6C_45880314.MPG;3333739515;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Südplanken\A7, Nersingen, Lonetal vom 02.12.-18.12.2019\Sichtversion 001\bin\MESSDAT\Suedplan\ken2\F4Z6C_45880314.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\F4Z6C_45880314.MPG.5250_DAMAGE.jpg
105656;F4XPS_47800310.MPG;00:00:38;0.2;BABBB;;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Biomassehof Allgäu eG\Biomassehof Kempten, Riederau 1 vom15.06.-18.06.2020\Sichtversion 001\bin\F4XPS_47800310.MPG;1878136107;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Biomassehof Allgäu eG\Biomassehof Kempten, Riederau 1 vom15.06.-18.06.2020\Sichtversion 001\bin\MESSDAT\Biomasse\hof_KE\F4XPS_47800310.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\F4XPS_47800310.MPG.875_DAMAGE.jpg
34496;A095R57.195_A095R57.205_D_03092018_090518.mpg;00:01:46;18.51;BABBB;;Beton;Kreisprofil;G. Rottmair;300;300;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Kutter GmbH & Co. KG\A95 Sindelsdorf, Richtung Garmisch vom 27.08.-03.09.2018\Sichtversion 001\A095R57.195_A095R57.205_D_03092018_090518.mpg;1028620147;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\A095R57.195_A095R57.205_D_03092018_090518.mpg.5125_DAMAGE.jpg
123622;F4TM2_3203030A.MPG;00:04:41;27.38;BABAA;;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Autobahndirektion Südbayern\Autobahnkreuz Ulm-Elchingen vom 22.02.-07.03.2016\Sichtversion 001\F4TM2_3203030A.MPG;2163897697;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Autobahndirektion Südbayern\Autobahnkreuz Ulm-Elchingen vom 22.02.-07.03.2016\Sichtversion 001\MESSDAT\Abd_Sued\bayern\F4TM2_3203030A.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\F4TM2_3203030A.MPG.6950_DAMAGE.jpg
95598;F419M733780513.MPG;00:01:49;0.0;BABBC;;Beton;Kreisförmig;Dorr/Borys;150;150;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\ISAS GmbH\Biessenhofen, Nestlé Werksgelände vom 16.08.-18.08.2016\Sichtversion DVD 001\F419M733780513.MPG;2173210685;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\F419M733780513.MPG.2650_DAMAGE.jpg
138089;F4179B30220312.MPG;00:01:26;0.4;BABBB;;Beton;Kreisförmig;Dorr/BeGü;500;500;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-17.09.2015\Sichtversion 001\F4179B30220312.MPG;835436814;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-17.09.2015\Sichtversion 001\MESSDAT\Altenste\ig2015\F4179B30220312.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\F4179B30220312.MPG.9050_DAMAGE.jpg
38523;F4YCN_39510201.MPG;00:03:33;5.71;BABBA;;Beton;Kreisprofil;Dorr/Fazio;600;600;50.0;189.0;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Seehausen\Seehausen vom 04.12.2017-28.05.2018\Sichtversion 001\F4YCN_39510201.MPG;308309841;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Seehausen\Seehausen vom 04.12.2017-28.05.2018\Sichtversion 001\MESSDAT\Seehause\n2017\F4YCN_39510201.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\F4YCN_39510201.MPG.3400_DAMAGE.jpg
34504;F4S11_4122030D.MPG;00:00:52;0.26;BABBB;;Beton;Kreisprofil;Dorr/BeGÜ;300;300;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Kutter GmbH & Co. KG\A95 Sindelsdorf, Richtung Garmisch vom 27.08.-03.09.2018\Sichtversion 001\F4S11_4122030D.MPG;551688981;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Kutter GmbH & Co. KG\A95 Sindelsdorf, Richtung Garmisch vom 27.08.-03.09.2018\Sichtversion 001\MESSDAT\Kutter20\18\F4S11_4122030D.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\F4S11_4122030D.MPG.6000_DAMAGE.jpg
94962;SEMK840_SEMK840_SEMK845_D_14112016_104549.mpg;00:01:34;2.76;BABBB;;Beton;Kreisprofil;G. Rottmair;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Seeg\Seeg, Auf´m Berg, Hitzleried vom 09.11.-18.11.2016\Sichtversion 001\SEMK840_SEMK840_SEMK845_D_14112016_104549.mpg;2616227440;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\SEMK840_SEMK840_SEMK845_D_14112016_104549.mpg.4100_DAMAGE.jpg
95328;F412EN34570306.MPG;00:02:37;3.28;BABBB;;Beton;Kreisprofil;Dorr/BeGü;250;250;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Wildpoldsried\Wildpoldsried, diverse Strassen vom 27.10.-08.11.2016\Sichtversion 001\F412EN34570306.MPG;3844526051;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Wildpoldsried\Wildpoldsried, diverse Strassen vom 27.10.-08.11.2016\Sichtversion 001\MESSDAT\Wildpold\2016\F412EN34570306.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\F412EN34570306.MPG.11925_DAMAGE.jpg
90406;F4NVW_33860300.MPG;00:03:28;29.32;BABBB;;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Abd Südbayern\A96 München - Lindau vom 16.08.-14.09.2016\Sichtversion 001\F4NVW_33860300.MPG;2236292897;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Abd Südbayern\A96 München - Lindau vom 16.08.-14.09.2016\Sichtversion 001\MESSDAT\A96_2016\F4NVW_33860300.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\F4NVW_33860300.MPG.5125_DAMAGE.jpg
30;A096120R155_A096120R192_D_14102019_223514.mpg;00:01:59;28.09;BABAA;;Beton;Kreisprofil;G. Rottmair;600;600;;;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Abd Südbayern\Buchloe-Landsberg, A96 DK038 vom 07.10.-15.10.2019\Sichtversion 001\bin\A096120R155_A096120R192_D_14102019_223514.mpg;1378706665;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\A096120R155_A096120R192_D_14102019_223514.mpg.2900_DAMAGE.jpg
34505;F4RPN_4122030C.MPG;00:01:18;0.15;BABBB;;Beton;Kreisprofil;Dorr/BeGÜ;300;300;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Kutter GmbH & Co. KG\A95 Sindelsdorf, Richtung Garmisch vom 27.08.-03.09.2018\Sichtversion 001\F4RPN_4122030C.MPG;726559590;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Kutter GmbH & Co. KG\A95 Sindelsdorf, Richtung Garmisch vom 27.08.-03.09.2018\Sichtversion 001\MESSDAT\Kutter20\18\F4RPN_4122030C.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\F4RPN_4122030C.MPG.7900_DAMAGE.jpg
130359;F41I8E3077060E.MPG;00:01:07;0.0;BABBB;;Beton;Kreisprofil;Dorr/Espig;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\F41I8E3077060E.MPG;1428747934;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\MESSDAT\Filderst\adt\F41I8E3077060E.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\F41I8E3077060E.MPG.4775_DAMAGE.jpg
78178;3252E1G03062019.MPG;00:00:47;0.34;BABBB;;Beton;Kreisprofil;Gurschler;300;300;;;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadt Ravensburg\Ravensburg, EKVO Eschach Süd vom 14.05.-30.07.2019\digitale Filme\3252E1G03062019.MPG;4064074127;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadt Ravensburg\Ravensburg, EKVO Eschach Süd vom 14.05.-30.07.2019\Sichtversion ohne Filme\bin\MESSDAT\Ravensbu\rg2019\3252E1G03062019.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\3252E1G03062019.MPG.10650_DAMAGE.jpg
3331;F4R1V_45040206.MPG;00:01:52;4.75;BABBA;;Beton;Kreisprofil;DORR/FAZIO;300;300;-60.0;308.0;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Kutter GmbH\A95, Seeshaupt vom 06.09.-17.09.2019\Sichtversion 001\bin\F4R1V_45040206.MPG;1880177937;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Kutter GmbH\A95, Seeshaupt vom 06.09.-17.09.2019\Sichtversion 001\bin\MESSDAT\A95_Sees\haupt\F4R1V_45040206.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\F4R1V_45040206.MPG.3700_DAMAGE.jpg
4877;F4PRS_43860201.MPG;00:01:13;0.0;BABBC;;Beton;Kreisprofil;DORR/SFAR;500;500;;;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Südplanken\A7 - Oy-Mittelberg, Richtung Füssen & Ulm vom 20.05.-24.05.2019\Sichtversion DVD 001\F4PRS_43860201.MPG;2330442462;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\F4PRS_43860201.MPG.8950_DAMAGE.jpg
123616;F4RHF_32040305.MPG;00:01:53;1.6;BABAA;;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Autobahndirektion Südbayern\Autobahnkreuz Ulm-Elchingen vom 22.02.-07.03.2016\Sichtversion 001\F4RHF_32040305.MPG;2132411030;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Autobahndirektion Südbayern\Autobahnkreuz Ulm-Elchingen vom 22.02.-07.03.2016\Sichtversion 001\MESSDAT\Abd_Sued\bayern\F4RHF_32040305.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\F4RHF_32040305.MPG.2750_DAMAGE.jpg
26211;20R5245G.MPG;00:03:46;1.01;BABBA;;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\20R5245G.MPG;2568176301;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\MESSDAT\Starnber\gRWneu\20R5245G.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\20R5245G.MPG.6025_DAMAGE.jpg
135899;F4P5J_28520102.MPG;00:02:02;3.24;BABBB;;Beton;Kreisprofil;Dorr/Möhring;300;300;-73.0;75.0;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Gemeinde Wolfertschwenden\Wolfertschwenden, Bahnhofstrasse, Sonnenweg vom 10.03.2015\Sichtversion DVD 001\F4P5J_28520102.MPG;4083207891;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Gemeinde Wolfertschwenden\Wolfertschwenden, Bahnhofstrasse, Sonnenweg vom 10.03.2015\Sichtversion DVD 001\MESSDAT\Ing_Jell\en\F4P5J_28520102.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\F4P5J_28520102.MPG.2975_DAMAGE.jpg
26929;Neu2016_RW3817_0002I.MPG;00:01:47;0.1;BABBB;;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\Neu2016_RW3817_0002I.MPG;3026265523;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\MESSDAT\Starnber\gRWneu\Neu2016_RW3817_0002I.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\Neu2016_RW3817_0002I.MPG.2600_DAMAGE.jpg
4877;F4PRS_43860201.MPG;00:01:13;0.0;BABBC;;Beton;Kreisprofil;DORR/SFAR;500;500;;;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Südplanken\A7 - Oy-Mittelberg, Richtung Füssen & Ulm vom 20.05.-24.05.2019\Sichtversion DVD 001\F4PRS_43860201.MPG;2330442462;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\F4PRS_43860201.MPG.11250_DAMAGE.jpg
36273;F4151Z41530215.MPG;00:01:47;9.12;BABBA;;Beton;Kreisprofil;DORR/FAZIO;500;500;92.0;354.0;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Irsee\Irsee, diverse Strassen vom 01.10.2018\Sichtversion DVD 001\F4151Z41530215.MPG;2822403365;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Irsee\Irsee, diverse Strassen vom 01.10.2018\Sichtversion DVD 001\MESSDAT\Irsee201\8\F4151Z41530215.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\F4151Z41530215.MPG.6500_DAMAGE.jpg
142071;T2 10.85I23072015.MPG;00:02:13;0.4;BABBB;;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Ravensburg, Tiefbau\Ravensburg, Oberzell vom 14.07.-29.07.2015\Sichtversion 001\T2 10.85I23072015.MPG;714459714;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Ravensburg, Tiefbau\Ravensburg, Oberzell vom 14.07.-29.07.2015\Sichtversion 001\MESSDAT\Ravensbu\rg_Ober\T2 10.85I23072015.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\T2%2010.85I23072015.MPG.14550_DAMAGE.jpg
56078;T3461G.MPG;00:01:55;2.56;BABAA;;Beton;Kreisprofil;Dorr/Sfar;800;800;-81.0;297.0;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Wasserburg vom 25.02.-21.03.2019\Sichtversion 001\T3461G.MPG;2298130857;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Wasserburg vom 25.02.-21.03.2019\Sichtversion 001\MESSDAT\Wasserbu\rg2019\T3461G.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\T3461G.MPG.8125_DAMAGE.jpg
26428;20R0510G.MPG;00:01:49;0.53;BABBB;;Beton;Kreisprofil;Dorr/BeGü;400;400;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\20R0510G.MPG;3188981363;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\MESSDAT\Starnber\gRWneu\20R0510G.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\20R0510G.MPG.19275_DAMAGE.jpg
36952;F4134T4056020A.MPG;00:02:44;15.29;BABBA;;Beton;Kreisprofil;Dorr/Fazio;300;300;54.0;15.0;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Riegsee\Riegsee vom 04.06.-07.09.2018\Sichtversion 001\F4134T4056020A.MPG;3833670703;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Riegsee\Riegsee vom 04.06.-07.09.2018\Sichtversion 001\MESSDAT\Riegsee2\018-1\F4134T4056020A.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\F4134T4056020A.MPG.4025_DAMAGE.jpg
94887;SEMK1170_SEMK1170_RSMK105_D_17112016_134109.mpg;00:01:38;5.0;BABBA;;Beton;Kreisprofil;G. Rottmair;600;600;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Seeg\Seeg, Auf´m Berg, Hitzleried vom 09.11.-18.11.2016\Sichtversion 001\SEMK1170_SEMK1170_RSMK105_D_17112016_134109.mpg;2434912944;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\known dataset-3\Boxes\Cracks\images\annotated_1798_imgs\agg_bbxs_1798_imgs\SEMK1170_SEMK1170_RSMK105_D_17112016_134109.mpg.2375_DAMAGE.jpg
